zip,surcharge,country
69201,1.75,US
69210,1.75,US
69211,1.75,US
69212,1.75,US
69214,1.75,US
69216,1.75,US
69217,1.75,US
69218,1.75,US
69219,1.75,US
69220,1.75,US
69221,1.75,US
69301,1.75,US
69331,1.75,US
69333,1.75,US
69334,1.75,US
69335,1.75,US
69336,1.75,US
69337,1.75,US
69339,1.75,US
69340,1.75,US
69341,1.75,US
69343,1.75,US
69345,1.75,US
69346,1.75,US
69347,1.75,US
69348,1.75,US
69349,1.75,US
69350,1.75,US
69351,1.75,US
69352,1.75,US
69353,1.75,US
69354,1.75,US
69355,1.75,US
69356,1.75,US
69357,1.75,US
69358,1.75,US
69360,1.75,US
69361,1.75,US
69363,1.75,US
69365,1.75,US
69366,1.75,US
69367,1.75,US
70030,1.75,US
70031,1.75,US
70036,1.75,US
70037,1.75,US
70038,1.75,US
70040,1.75,US
70041,1.75,US
70042,1.75,US
70046,1.75,US
70049,1.75,US
70050,1.75,US
70051,1.75,US
70052,1.75,US
70057,1.75,US
70066,1.75,US
70067,1.75,US
70076,1.75,US
70081,1.75,US
70082,1.75,US
70083,1.75,US
70085,1.75,US
70086,1.75,US
70090,1.75,US
70091,1.75,US
70143,1.75,US
70301,1.75,US
70302,1.75,US
70310,1.75,US
70339,1.75,US
70340,1.75,US
70341,1.75,US
70342,1.75,US
70344,1.75,US
70345,1.75,US
70346,1.75,US
70352,1.75,US
70353,1.75,US
70354,1.75,US
70355,1.75,US
70356,1.75,US
70357,1.75,US
70371,1.75,US
70372,1.75,US
70373,1.75,US
70374,1.75,US
70375,1.75,US
70377,1.75,US
70380,1.75,US
70381,1.75,US
70390,1.75,US
70391,1.75,US
70392,1.75,US
70393,1.75,US
70394,1.75,US
70395,1.75,US
70397,1.75,US
70420,1.75,US
70421,1.75,US
70422,1.75,US
70426,1.75,US
70427,1.75,US
70429,1.75,US
70431,1.75,US
70435,1.75,US
70436,1.75,US
70437,1.75,US
70438,1.75,US
70441,1.75,US
70442,1.75,US
70443,1.75,US
70444,1.75,US
70445,1.75,US
70446,1.75,US
70447,1.75,US
70449,1.75,US
70450,1.75,US
70451,1.75,US
70452,1.75,US
70453,1.75,US
70454,1.75,US
70455,1.75,US
70456,1.75,US
70457,1.75,US
70462,1.75,US
70463,1.75,US
70464,1.75,US
70465,1.75,US
70466,1.75,US
70467,1.75,US
70510,1.75,US
70511,1.75,US
70512,1.75,US
70513,1.75,US
70514,1.75,US
70515,1.75,US
70516,1.75,US
70517,1.75,US
70519,1.75,US
70521,1.75,US
70522,1.75,US
70523,1.75,US
70524,1.75,US
70525,1.75,US
70526,1.75,US
70527,1.75,US
70529,1.75,US
70531,1.75,US
70532,1.75,US
70533,1.75,US
70534,1.75,US
70535,1.75,US
70537,1.75,US
70538,1.75,US
70540,1.75,US
70541,1.75,US
70542,1.75,US
70543,1.75,US
70544,1.75,US
70548,1.75,US
70549,1.75,US
70550,1.75,US
70551,1.75,US
70552,1.75,US
70554,1.75,US
70555,1.75,US
70556,1.75,US
70559,1.75,US
70569,1.75,US
70570,1.75,US
70571,1.75,US
70575,1.75,US
70576,1.75,US
70577,1.75,US
70578,1.75,US
70580,1.75,US
70581,1.75,US
70582,1.75,US
70584,1.75,US
70585,1.75,US
70586,1.75,US
70589,1.75,US
70591,1.75,US
70630,1.75,US
70631,1.75,US
70632,1.75,US
70633,1.75,US
70634,1.75,US
70637,1.75,US
70638,1.75,US
70639,1.75,US
70640,1.75,US
70643,1.75,US
70644,1.75,US
70645,1.75,US
70646,1.75,US
70647,1.75,US
70648,1.75,US
70650,1.75,US
70651,1.75,US
70652,1.75,US
70653,1.75,US
70654,1.75,US
70655,1.75,US
70656,1.75,US
70657,1.75,US
70658,1.75,US
70659,1.75,US
70660,1.75,US
70661,1.75,US
70662,1.75,US
70665,1.75,US
70668,1.75,US
70710,1.75,US
70712,1.75,US
70715,1.75,US
70716,1.75,US
70717,1.75,US
70719,1.75,US
70720,1.75,US
70721,1.75,US
70722,1.75,US
70723,1.75,US
70725,1.75,US
70730,1.75,US
70732,1.75,US
70733,1.75,US
70734,1.75,US
70736,1.75,US
70738,1.75,US
70740,1.75,US
70743,1.75,US
70744,1.75,US
70747,1.75,US
70748,1.75,US
70749,1.75,US
70751,1.75,US
70752,1.75,US
70753,1.75,US
70754,1.75,US
70755,1.75,US
70756,1.75,US
70757,1.75,US
70759,1.75,US
70760,1.75,US
70761,1.75,US
70762,1.75,US
70763,1.75,US
70764,1.75,US
70765,1.75,US
70767,1.75,US
70770,1.75,US
70772,1.75,US
70773,1.75,US
70774,1.75,US
70775,1.75,US
70776,1.75,US
70777,1.75,US
70778,1.75,US
70780,1.75,US
70781,1.75,US
70782,1.75,US
70783,1.75,US
70784,1.75,US
70785,1.75,US
70787,1.75,US
70788,1.75,US
70789,1.75,US
70791,1.75,US
70792,1.75,US
71001,1.75,US
71002,1.75,US
71003,1.75,US
71004,1.75,US
71006,1.75,US
71007,1.75,US
71008,1.75,US
71016,1.75,US
71018,1.75,US
71019,1.75,US
71021,1.75,US
71023,1.75,US
71024,1.75,US
71025,1.75,US
71027,1.75,US
71028,1.75,US
71029,1.75,US
71030,1.75,US
71031,1.75,US
71032,1.75,US
71033,1.75,US
71034,1.75,US
71036,1.75,US
71037,1.75,US
71038,1.75,US
71039,1.75,US
71040,1.75,US
71043,1.75,US
71044,1.75,US
71045,1.75,US
71046,1.75,US
71047,1.75,US
71048,1.75,US
71049,1.75,US
71050,1.75,US
71051,1.75,US
71052,1.75,US
71055,1.75,US
71058,1.75,US
71060,1.75,US
71061,1.75,US
71063,1.75,US
71064,1.75,US
71065,1.75,US
71066,1.75,US
71067,1.75,US
71068,1.75,US
71069,1.75,US
71070,1.75,US
71071,1.75,US
71072,1.75,US
71073,1.75,US
71078,1.75,US
71079,1.75,US
71080,1.75,US
71082,1.75,US
71110,1.75,US
71218,1.75,US
71219,1.75,US
71220,1.75,US
71221,1.75,US
71222,1.75,US
71223,1.75,US
71225,1.75,US
71226,1.75,US
71227,1.75,US
71229,1.75,US
71230,1.75,US
71232,1.75,US
71233,1.75,US
71234,1.75,US
71235,1.75,US
71237,1.75,US
71238,1.75,US
71241,1.75,US
71242,1.75,US
71243,1.75,US
71247,1.75,US
71249,1.75,US
71250,1.75,US
71251,1.75,US
71253,1.75,US
71254,1.75,US
71256,1.75,US
71259,1.75,US
71260,1.75,US
71261,1.75,US
71263,1.75,US
71264,1.75,US
71266,1.75,US
71268,1.75,US
71269,1.75,US
71270,1.75,US
71272,1.75,US
71273,1.75,US
71275,1.75,US
71276,1.75,US
71277,1.75,US
71279,1.75,US
71280,1.75,US
71282,1.75,US
71284,1.75,US
71286,1.75,US
71292,1.75,US
71295,1.75,US
71316,1.75,US
71320,1.75,US
71322,1.75,US
71323,1.75,US
71324,1.75,US
71325,1.75,US
71326,1.75,US
71327,1.75,US
71328,1.75,US
71329,1.75,US
71331,1.75,US
71333,1.75,US
71334,1.75,US
71336,1.75,US
71339,1.75,US
71340,1.75,US
71341,1.75,US
71342,1.75,US
71343,1.75,US
71345,1.75,US
71346,1.75,US
71348,1.75,US
71350,1.75,US
71351,1.75,US
71353,1.75,US
71354,1.75,US
71355,1.75,US
71356,1.75,US
71357,1.75,US
71358,1.75,US
71359,1.75,US
71360,1.75,US
71361,1.75,US
71362,1.75,US
71363,1.75,US
71365,1.75,US
71366,1.75,US
71367,1.75,US
71368,1.75,US
71369,1.75,US
71371,1.75,US
71373,1.75,US
71375,1.75,US
71377,1.75,US
71378,1.75,US
71401,1.75,US
71403,1.75,US
71404,1.75,US
71405,1.75,US
71406,1.75,US
71407,1.75,US
71409,1.75,US
71410,1.75,US
71411,1.75,US
71414,1.75,US
71415,1.75,US
71416,1.75,US
71417,1.75,US
71418,1.75,US
71419,1.75,US
71422,1.75,US
71423,1.75,US
71424,1.75,US
71425,1.75,US
71426,1.75,US
71427,1.75,US
71428,1.75,US
71429,1.75,US
71430,1.75,US
71431,1.75,US
71432,1.75,US
71433,1.75,US
71434,1.75,US
71435,1.75,US
71438,1.75,US
71439,1.75,US
71440,1.75,US
71441,1.75,US
71443,1.75,US
71446,1.75,US
71447,1.75,US
71448,1.75,US
71449,1.75,US
71450,1.75,US
71452,1.75,US
71454,1.75,US
71455,1.75,US
71456,1.75,US
71457,1.75,US
71458,1.75,US
71459,1.75,US
71460,1.75,US
71461,1.75,US
71462,1.75,US
71463,1.75,US
71465,1.75,US
71466,1.75,US
71467,1.75,US
71468,1.75,US
71469,1.75,US
71471,1.75,US
71472,1.75,US
71473,1.75,US
71474,1.75,US
71475,1.75,US
71477,1.75,US
71479,1.75,US
71480,1.75,US
71481,1.75,US
71483,1.75,US
71485,1.75,US
71486,1.75,US
71496,1.75,US
71497,1.75,US
71602,1.75,US
71612,1.75,US
71630,1.75,US
71631,1.75,US
71635,1.75,US
71638,1.75,US
71639,1.75,US
71640,1.75,US
71642,1.75,US
71643,1.75,US
71644,1.75,US
71646,1.75,US
71647,1.75,US
71651,1.75,US
71652,1.75,US
71653,1.75,US
71654,1.75,US
71655,1.75,US
71656,1.75,US
71657,1.75,US
71658,1.75,US
71659,1.75,US
71660,1.75,US
71661,1.75,US
71662,1.75,US
71663,1.75,US
71665,1.75,US
71666,1.75,US
71667,1.75,US
71670,1.75,US
71671,1.75,US
71674,1.75,US
71675,1.75,US
71676,1.75,US
71677,1.75,US
71678,1.75,US
71701,1.75,US
71711,1.75,US
71720,1.75,US
71721,1.75,US
71722,1.75,US
71724,1.75,US
71725,1.75,US
71726,1.75,US
71728,1.75,US
71730,1.75,US
71731,1.75,US
71740,1.75,US
71742,1.75,US
71743,1.75,US
71744,1.75,US
71745,1.75,US
71747,1.75,US
71748,1.75,US
71749,1.75,US
71750,1.75,US
71751,1.75,US
71752,1.75,US
71753,1.75,US
71754,1.75,US
71758,1.75,US
71759,1.75,US
71762,1.75,US
71763,1.75,US
71764,1.75,US
71765,1.75,US
71766,1.75,US
71768,1.75,US
71769,1.75,US
71770,1.75,US
71772,1.75,US
71801,1.75,US
71802,1.75,US
71820,1.75,US
71822,1.75,US
71823,1.75,US
71825,1.75,US
71826,1.75,US
71827,1.75,US
71828,1.75,US
71831,1.75,US
71832,1.75,US
71833,1.75,US
71834,1.75,US
71835,1.75,US
71836,1.75,US
71837,1.75,US
71838,1.75,US
71839,1.75,US
71840,1.75,US
71841,1.75,US
71842,1.75,US
71844,1.75,US
71845,1.75,US
71846,1.75,US
71847,1.75,US
71851,1.75,US
71852,1.75,US
71853,1.75,US
71854,1.75,US
71855,1.75,US
71857,1.75,US
71858,1.75,US
71859,1.75,US
71860,1.75,US
71861,1.75,US
71862,1.75,US
71864,1.75,US
71865,1.75,US
71866,1.75,US
71909,1.75,US
71910,1.75,US
71920,1.75,US
71921,1.75,US
71922,1.75,US
71923,1.75,US
71929,1.75,US
71932,1.75,US
71933,1.75,US
71935,1.75,US
71937,1.75,US
71940,1.75,US
71941,1.75,US
71942,1.75,US
71943,1.75,US
71944,1.75,US
71945,1.75,US
71949,1.75,US
71950,1.75,US
71952,1.75,US
71953,1.75,US
71956,1.75,US
71957,1.75,US
71958,1.75,US
71959,1.75,US
71960,1.75,US
71961,1.75,US
71962,1.75,US
71964,1.75,US
71965,1.75,US
71968,1.75,US
71969,1.75,US
71970,1.75,US
71971,1.75,US
71972,1.75,US
71973,1.75,US
71998,1.75,US
71999,1.75,US
72001,1.75,US
72002,1.75,US
72003,1.75,US
72004,1.75,US
72005,1.75,US
72006,1.75,US
72007,1.75,US
72010,1.75,US
72011,1.75,US
72012,1.75,US
72013,1.75,US
72014,1.75,US
72015,1.75,US
72016,1.75,US
72017,1.75,US
72018,1.75,US
72020,1.75,US
72021,1.75,US
72024,1.75,US
72025,1.75,US
72026,1.75,US
72027,1.75,US
72028,1.75,US
72029,1.75,US
72030,1.75,US
72031,1.75,US
72036,1.75,US
72037,1.75,US
72038,1.75,US
72039,1.75,US
72040,1.75,US
72041,1.75,US
72042,1.75,US
72043,1.75,US
72044,1.75,US
72045,1.75,US
72046,1.75,US
72047,1.75,US
72048,1.75,US
72051,1.75,US
72052,1.75,US
72055,1.75,US
72057,1.75,US
72058,1.75,US
72059,1.75,US
72060,1.75,US
72061,1.75,US
72063,1.75,US
72064,1.75,US
72065,1.75,US
72066,1.75,US
72067,1.75,US
72068,1.75,US
72069,1.75,US
72070,1.75,US
72072,1.75,US
72073,1.75,US
72074,1.75,US
72075,1.75,US
72079,1.75,US
72080,1.75,US
72081,1.75,US
72082,1.75,US
72083,1.75,US
72084,1.75,US
72085,1.75,US
72086,1.75,US
72087,1.75,US
72088,1.75,US
72101,1.75,US
72102,1.75,US
72104,1.75,US
72105,1.75,US
72106,1.75,US
72107,1.75,US
72108,1.75,US
72110,1.75,US
72111,1.75,US
72112,1.75,US
72121,1.75,US
72122,1.75,US
72123,1.75,US
72125,1.75,US
72126,1.75,US
72127,1.75,US
72128,1.75,US
72129,1.75,US
72130,1.75,US
72131,1.75,US
72132,1.75,US
72133,1.75,US
72134,1.75,US
72135,1.75,US
72136,1.75,US
72137,1.75,US
72139,1.75,US
72140,1.75,US
72141,1.75,US
72142,1.75,US
72143,1.75,US
72145,1.75,US
72150,1.75,US
72152,1.75,US
72153,1.75,US
72156,1.75,US
72157,1.75,US
72160,1.75,US
72165,1.75,US
72166,1.75,US
72167,1.75,US
72168,1.75,US
72169,1.75,US
72170,1.75,US
72173,1.75,US
72175,1.75,US
72176,1.75,US
72178,1.75,US
72179,1.75,US
72180,1.75,US
72181,1.75,US
72182,1.75,US
72189,1.75,US
72310,1.75,US
72311,1.75,US
72312,1.75,US
72313,1.75,US
72314,1.75,US
72315,1.75,US
72316,1.75,US
72319,1.75,US
72320,1.75,US
72321,1.75,US
72322,1.75,US
72324,1.75,US
72325,1.75,US
72326,1.75,US
72327,1.75,US
72328,1.75,US
72329,1.75,US
72330,1.75,US
72331,1.75,US
72332,1.75,US
72333,1.75,US
72335,1.75,US
72336,1.75,US
72338,1.75,US
72339,1.75,US
72340,1.75,US
72341,1.75,US
72342,1.75,US
72346,1.75,US
72347,1.75,US
72348,1.75,US
72350,1.75,US
72351,1.75,US
72352,1.75,US
72353,1.75,US
72354,1.75,US
72355,1.75,US
72358,1.75,US
72359,1.75,US
72360,1.75,US
72364,1.75,US
72365,1.75,US
72366,1.75,US
72367,1.75,US
72368,1.75,US
72369,1.75,US
72370,1.75,US
72372,1.75,US
72373,1.75,US
72374,1.75,US
72376,1.75,US
72377,1.75,US
72379,1.75,US
72383,1.75,US
72384,1.75,US
72386,1.75,US
72387,1.75,US
72389,1.75,US
72391,1.75,US
72392,1.75,US
72394,1.75,US
72395,1.75,US
72396,1.75,US
72410,1.75,US
72411,1.75,US
72412,1.75,US
72413,1.75,US
72414,1.75,US
72415,1.75,US
72416,1.75,US
72417,1.75,US
72419,1.75,US
72421,1.75,US
72422,1.75,US
72424,1.75,US
72425,1.75,US
72426,1.75,US
72427,1.75,US
72428,1.75,US
72429,1.75,US
72430,1.75,US
72431,1.75,US
72432,1.75,US
72433,1.75,US
72434,1.75,US
72435,1.75,US
72436,1.75,US
72437,1.75,US
72438,1.75,US
72439,1.75,US
72440,1.75,US
72441,1.75,US
72442,1.75,US
72443,1.75,US
72444,1.75,US
72445,1.75,US
72447,1.75,US
72449,1.75,US
72450,1.75,US
72451,1.75,US
72453,1.75,US
72454,1.75,US
72455,1.75,US
72456,1.75,US
72457,1.75,US
72458,1.75,US
72459,1.75,US
72460,1.75,US
72461,1.75,US
72462,1.75,US
72464,1.75,US
72465,1.75,US
72466,1.75,US
72467,1.75,US
72469,1.75,US
72470,1.75,US
72471,1.75,US
72472,1.75,US
72473,1.75,US
72474,1.75,US
72475,1.75,US
72476,1.75,US
72478,1.75,US
72479,1.75,US
72482,1.75,US
72501,1.75,US
72503,1.75,US
72512,1.75,US
72513,1.75,US
72515,1.75,US
72516,1.75,US
72517,1.75,US
72519,1.75,US
72520,1.75,US
72521,1.75,US
72522,1.75,US
72523,1.75,US
72524,1.75,US
72525,1.75,US
72526,1.75,US
72528,1.75,US
72529,1.75,US
72530,1.75,US
72531,1.75,US
72532,1.75,US
72533,1.75,US
72534,1.75,US
72536,1.75,US
72537,1.75,US
72538,1.75,US
72539,1.75,US
72540,1.75,US
72542,1.75,US
72543,1.75,US
72544,1.75,US
72545,1.75,US
72546,1.75,US
72550,1.75,US
72553,1.75,US
72554,1.75,US
72555,1.75,US
72556,1.75,US
72560,1.75,US
72561,1.75,US
72562,1.75,US
72564,1.75,US
72565,1.75,US
72566,1.75,US
72567,1.75,US
72568,1.75,US
72569,1.75,US
72571,1.75,US
72572,1.75,US
72573,1.75,US
72575,1.75,US
72576,1.75,US
72577,1.75,US
72578,1.75,US
72579,1.75,US
72581,1.75,US
72583,1.75,US
72584,1.75,US
72585,1.75,US
72587,1.75,US
72601,1.75,US
72602,1.75,US
72610,1.75,US
72611,1.75,US
72613,1.75,US
72615,1.75,US
72616,1.75,US
72617,1.75,US
72619,1.75,US
72623,1.75,US
72624,1.75,US
72626,1.75,US
72628,1.75,US
72629,1.75,US
72630,1.75,US
72631,1.75,US
72632,1.75,US
72633,1.75,US
72634,1.75,US
72635,1.75,US
72636,1.75,US
72638,1.75,US
72639,1.75,US
72640,1.75,US
72641,1.75,US
72642,1.75,US
72644,1.75,US
72645,1.75,US
72648,1.75,US
72650,1.75,US
72651,1.75,US
72653,1.75,US
72654,1.75,US
72655,1.75,US
72657,1.75,US
72658,1.75,US
72660,1.75,US
72661,1.75,US
72662,1.75,US
72663,1.75,US
72666,1.75,US
72668,1.75,US
72669,1.75,US
72670,1.75,US
72672,1.75,US
72675,1.75,US
72677,1.75,US
72679,1.75,US
72680,1.75,US
72682,1.75,US
72683,1.75,US
72685,1.75,US
72686,1.75,US
72687,1.75,US
72717,1.75,US
72721,1.75,US
72722,1.75,US
72727,1.75,US
72729,1.75,US
72732,1.75,US
72733,1.75,US
72734,1.75,US
72736,1.75,US
72738,1.75,US
72739,1.75,US
72740,1.75,US
72742,1.75,US
72744,1.75,US
72747,1.75,US
72749,1.75,US
72751,1.75,US
72752,1.75,US
72753,1.75,US
72760,1.75,US
72761,1.75,US
72768,1.75,US
72769,1.75,US
72773,1.75,US
72774,1.75,US
72776,1.75,US
72820,1.75,US
72821,1.75,US
72823,1.75,US
72824,1.75,US
72826,1.75,US
72827,1.75,US
72828,1.75,US
72829,1.75,US
72830,1.75,US
72832,1.75,US
72833,1.75,US
72834,1.75,US
72835,1.75,US
72837,1.75,US
72838,1.75,US
72839,1.75,US
72840,1.75,US
72841,1.75,US
72842,1.75,US
72843,1.75,US
72845,1.75,US
72846,1.75,US
72847,1.75,US
72851,1.75,US
72852,1.75,US
72853,1.75,US
72854,1.75,US
72855,1.75,US
72856,1.75,US
72857,1.75,US
72858,1.75,US
72860,1.75,US
72863,1.75,US
72865,1.75,US
72921,1.75,US
72924,1.75,US
72926,1.75,US
72927,1.75,US
72928,1.75,US
72930,1.75,US
72932,1.75,US
72933,1.75,US
72934,1.75,US
72935,1.75,US
72936,1.75,US
72937,1.75,US
72938,1.75,US
72940,1.75,US
72941,1.75,US
72943,1.75,US
72944,1.75,US
72945,1.75,US
72946,1.75,US
72947,1.75,US
72948,1.75,US
72949,1.75,US
72950,1.75,US
72951,1.75,US
72952,1.75,US
72955,1.75,US
72958,1.75,US
72959,1.75,US
73001,1.75,US
73002,1.75,US
73004,1.75,US
73005,1.75,US
73006,1.75,US
73007,1.75,US
73009,1.75,US
73010,1.75,US
73011,1.75,US
73012,1.75,US
73014,1.75,US
73015,1.75,US
73016,1.75,US
73017,1.75,US
73018,1.75,US
73021,1.75,US
73022,1.75,US
73023,1.75,US
73024,1.75,US
73027,1.75,US
73028,1.75,US
73029,1.75,US
73030,1.75,US
73031,1.75,US
73032,1.75,US
73033,1.75,US
73036,1.75,US
73038,1.75,US
73040,1.75,US
73041,1.75,US
73042,1.75,US
73043,1.75,US
73044,1.75,US
73045,1.75,US
73047,1.75,US
73048,1.75,US
73049,1.75,US
73050,1.75,US
73051,1.75,US
73052,1.75,US
73053,1.75,US
73054,1.75,US
73055,1.75,US
73056,1.75,US
73057,1.75,US
73058,1.75,US
73059,1.75,US
73061,1.75,US
73062,1.75,US
73063,1.75,US
73065,1.75,US
73067,1.75,US
73068,1.75,US
73073,1.75,US
73074,1.75,US
73075,1.75,US
73077,1.75,US
73078,1.75,US
73079,1.75,US
73080,1.75,US
73082,1.75,US
73086,1.75,US
73089,1.75,US
73090,1.75,US
73092,1.75,US
73093,1.75,US
73094,1.75,US
73095,1.75,US
73096,1.75,US
73098,1.75,US
73401,1.75,US
73402,1.75,US
73403,1.75,US
73425,1.75,US
73430,1.75,US
73432,1.75,US
73433,1.75,US
73434,1.75,US
73435,1.75,US
73436,1.75,US
73437,1.75,US
73438,1.75,US
73439,1.75,US
73440,1.75,US
73441,1.75,US
73442,1.75,US
73443,1.75,US
73444,1.75,US
73446,1.75,US
73447,1.75,US
73448,1.75,US
73449,1.75,US
73450,1.75,US
73453,1.75,US
73455,1.75,US
73456,1.75,US
73458,1.75,US
73459,1.75,US
73460,1.75,US
73461,1.75,US
73463,1.75,US
73476,1.75,US
73481,1.75,US
73487,1.75,US
73488,1.75,US
73491,1.75,US
73520,1.75,US
73526,1.75,US
73527,1.75,US
73528,1.75,US
73529,1.75,US
73530,1.75,US
73531,1.75,US
73532,1.75,US
73533,1.75,US
73534,1.75,US
73536,1.75,US
73537,1.75,US
73538,1.75,US
73539,1.75,US
73540,1.75,US
73541,1.75,US
73542,1.75,US
73543,1.75,US
73544,1.75,US
73546,1.75,US
73547,1.75,US
73548,1.75,US
73549,1.75,US
73550,1.75,US
73551,1.75,US
73552,1.75,US
73553,1.75,US
73554,1.75,US
73555,1.75,US
73556,1.75,US
73557,1.75,US
73559,1.75,US
73560,1.75,US
73561,1.75,US
73562,1.75,US
73564,1.75,US
73565,1.75,US
73566,1.75,US
73567,1.75,US
73568,1.75,US
73569,1.75,US
73570,1.75,US
73571,1.75,US
73572,1.75,US
73573,1.75,US
73575,1.75,US
73601,1.75,US
73620,1.75,US
73622,1.75,US
73624,1.75,US
73625,1.75,US
73626,1.75,US
73627,1.75,US
73628,1.75,US
73632,1.75,US
73638,1.75,US
73639,1.75,US
73641,1.75,US
73642,1.75,US
73644,1.75,US
73645,1.75,US
73646,1.75,US
73647,1.75,US
73648,1.75,US
73650,1.75,US
73651,1.75,US
73654,1.75,US
73655,1.75,US
73658,1.75,US
73659,1.75,US
73660,1.75,US
73661,1.75,US
73662,1.75,US
73663,1.75,US
73664,1.75,US
73666,1.75,US
73667,1.75,US
73668,1.75,US
73669,1.75,US
73673,1.75,US
73705,1.75,US
73716,1.75,US
73717,1.75,US
73718,1.75,US
73719,1.75,US
73720,1.75,US
73722,1.75,US
73724,1.75,US
73726,1.75,US
73727,1.75,US
73728,1.75,US
73729,1.75,US
73730,1.75,US
73731,1.75,US
73733,1.75,US
73734,1.75,US
73735,1.75,US
73736,1.75,US
73737,1.75,US
73738,1.75,US
73739,1.75,US
73741,1.75,US
73742,1.75,US
73743,1.75,US
73744,1.75,US
73746,1.75,US
73747,1.75,US
73749,1.75,US
73750,1.75,US
73753,1.75,US
73754,1.75,US
73755,1.75,US
73756,1.75,US
73757,1.75,US
73758,1.75,US
73759,1.75,US
73760,1.75,US
73761,1.75,US
73762,1.75,US
73763,1.75,US
73764,1.75,US
73766,1.75,US
73768,1.75,US
73770,1.75,US
73771,1.75,US
73772,1.75,US
73773,1.75,US
73801,1.75,US
73802,1.75,US
73832,1.75,US
73834,1.75,US
73835,1.75,US
73838,1.75,US
73840,1.75,US
73841,1.75,US
73842,1.75,US
73843,1.75,US
73844,1.75,US
73847,1.75,US
73848,1.75,US
73851,1.75,US
73852,1.75,US
73853,1.75,US
73855,1.75,US
73857,1.75,US
73858,1.75,US
73859,1.75,US
73860,1.75,US
73901,1.75,US
73931,1.75,US
73932,1.75,US
73933,1.75,US
73937,1.75,US
73938,1.75,US
73939,1.75,US
73942,1.75,US
73944,1.75,US
73945,1.75,US
73946,1.75,US
73947,1.75,US
73949,1.75,US
73950,1.75,US
73951,1.75,US
74001,1.75,US
74002,1.75,US
74003,1.75,US
74004,1.75,US
74005,1.75,US
74008,1.75,US
74009,1.75,US
74010,1.75,US
74015,1.75,US
74016,1.75,US
74017,1.75,US
74018,1.75,US
74020,1.75,US
74021,1.75,US
74022,1.75,US
74023,1.75,US
74026,1.75,US
74027,1.75,US
74028,1.75,US
74029,1.75,US
74030,1.75,US
74031,1.75,US
74032,1.75,US
74034,1.75,US
74035,1.75,US
74036,1.75,US
74038,1.75,US
74039,1.75,US
74042,1.75,US
74043,1.75,US
74044,1.75,US
74045,1.75,US
74046,1.75,US
74047,1.75,US
74048,1.75,US
74051,1.75,US
74052,1.75,US
74053,1.75,US
74054,1.75,US
74056,1.75,US
74058,1.75,US
74059,1.75,US
74060,1.75,US
74061,1.75,US
74062,1.75,US
74063,1.75,US
74068,1.75,US
74070,1.75,US
74071,1.75,US
74072,1.75,US
74073,1.75,US
74074,1.75,US
74075,1.75,US
74076,1.75,US
74079,1.75,US
74080,1.75,US
74081,1.75,US
74082,1.75,US
74083,1.75,US
74084,1.75,US
74085,1.75,US
74301,1.75,US
74330,1.75,US
74331,1.75,US
74332,1.75,US
74333,1.75,US
74335,1.75,US
74337,1.75,US
74338,1.75,US
74339,1.75,US
74340,1.75,US
74342,1.75,US
74343,1.75,US
74344,1.75,US
74345,1.75,US
74346,1.75,US
74347,1.75,US
74349,1.75,US
74350,1.75,US
74352,1.75,US
74354,1.75,US
74355,1.75,US
74358,1.75,US
74359,1.75,US
74360,1.75,US
74361,1.75,US
74362,1.75,US
74363,1.75,US
74364,1.75,US
74365,1.75,US
74366,1.75,US
74367,1.75,US
74368,1.75,US
74369,1.75,US
74370,1.75,US
74401,1.75,US
74402,1.75,US
74421,1.75,US
74422,1.75,US
74423,1.75,US
74425,1.75,US
74426,1.75,US
74427,1.75,US
74428,1.75,US
74429,1.75,US
74430,1.75,US
74431,1.75,US
74432,1.75,US
74434,1.75,US
74435,1.75,US
74436,1.75,US
74437,1.75,US
74438,1.75,US
74440,1.75,US
74441,1.75,US
74442,1.75,US
74444,1.75,US
74445,1.75,US
74446,1.75,US
74447,1.75,US
74450,1.75,US
74451,1.75,US
74452,1.75,US
74454,1.75,US
74455,1.75,US
74456,1.75,US
74457,1.75,US
74458,1.75,US
74459,1.75,US
74460,1.75,US
74461,1.75,US
74462,1.75,US
74463,1.75,US
74466,1.75,US
74467,1.75,US
74468,1.75,US
74469,1.75,US
74470,1.75,US
74471,1.75,US
74472,1.75,US
74477,1.75,US
74501,1.75,US
74502,1.75,US
74521,1.75,US
74522,1.75,US
74523,1.75,US
74525,1.75,US
74528,1.75,US
74529,1.75,US
74530,1.75,US
74531,1.75,US
74533,1.75,US
74534,1.75,US
74535,1.75,US
74536,1.75,US
74538,1.75,US
74540,1.75,US
74543,1.75,US
74545,1.75,US
74546,1.75,US
74547,1.75,US
74549,1.75,US
74552,1.75,US
74553,1.75,US
74554,1.75,US
74555,1.75,US
74556,1.75,US
74557,1.75,US
74558,1.75,US
74559,1.75,US
74560,1.75,US
74561,1.75,US
74562,1.75,US
74563,1.75,US
74565,1.75,US
74567,1.75,US
74569,1.75,US
74570,1.75,US
74571,1.75,US
74572,1.75,US
74574,1.75,US
74576,1.75,US
74577,1.75,US
74578,1.75,US
74601,1.75,US
74602,1.75,US
74604,1.75,US
74630,1.75,US
74631,1.75,US
74632,1.75,US
74633,1.75,US
74636,1.75,US
74637,1.75,US
74640,1.75,US
74641,1.75,US
74643,1.75,US
74644,1.75,US
74646,1.75,US
74647,1.75,US
